,Unnamed: 0,sentence,source,topic_id,topic_probability
1853,1853,Box 1 provides select examples of precedent-setting initiatives in developmental science \n\nthat work towards these goals.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,1.0
1854,1854,"\n\nEnhancing the Replicability of Results in New Samples \n\nOne major catalyst for the open science movement has been the failure of independent \n\nresearchers to replicate the findings of many published studies (Moody et al., 2022; Nosek et al., \n\n2022; Open Science Collaboration, 2015).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,14,0.41482131776129144
1855,1855,"Much ink has been spilled around what precisely \n\n \n\n \n\n5 \n\n\x0cconstitutes replication and when such a study should be considered successful (Nosek & \n\nErrington, 2020; Zwaan et al., 2018).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,5,0.920768550808509
1856,1856,"In developmental science, not every finding should be \n\nreplicable across samples and contexts.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.7667439175363836
1857,1857,"Yet failure of replication due to statistical issues in the \n\noriginal study is preventable: If a reported result is due to random sampling variation rather than \n\ntrue signal in the data, it is by definition un-replicable \xe2\x80\x93 leading to wasted efforts by teams that \n\nfollow up on it.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,5,0.9442498239301722
1858,1858,"The practice of \xe2\x80\x9cp-hacking\xe2\x80\x9d \xe2\x80\x93 taking advantage of undisclosed analytic flexibility \n\nto report statistically significant findings \xe2\x80\x93 may be a major source of replication failures (Nosek et \n\nal., 2022; Open Science Collaboration, 2015).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,2,1.0
1859,1859,\n\nPreregistration \xe2\x80\x93 traditionally defined as specifying outcomes and analyses in an open and \n\nindependent repository before collecting data \xe2\x80\x93 is one response to the challenge of p-hacking.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,2,0.9989338444175985
1860,1860,"By \n\nreporting all conditions and measures in a study and planning hypothesis tests, experimenters can \n\nremove extra \xe2\x80\x9cdegrees of freedom\xe2\x80\x9d that may lead to spurious discoveries (Nosek et al., 2018; \n\nSimmons et al., 2011).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1861,1861,"Preregistration is mandated in clinical trials (e.g., via clinicaltrials.gov) to \n\navoid incorrect conclusions that could incur harm to patients; empirically, this policy has reduced \n\npublication and reporting bias (Kaplan & Irvin, 2015).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,28,1.0
1862,1862,"Registered reports, in which manuscripts \n\nundergo peer review prior to data collection, are one especially promising form of preregistration \n\nfor some study types (Nosek & Lakens, 2014).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,28,0.5315584530565962
1863,1863,"\n\nNot all research in developmental science adheres to a hypothesis testing approach, \n\nhowever.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.9493579753143974
1864,1864,"Much research is descriptive or exploratory, with researchers annotating events based \n\non video or audio recordings or language transcriptions, and sometimes live observations, in the \n\nabsence of any expectations about what they will find.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1865,1865,Such work provides critical insights into \n\ndevelopmental processes and can spur new hypotheses that are grounded in careful \n\ndocumentation of behavior.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.7295230096352333
1866,1866,"Although descriptive and exploratory research (rather than \n\n \n\n \n\n6 \n\n\x0cconfirmatory experiments) may not fit with current norms of pre-registration, many aspects of \n\nresearch plans can be registered before embarking on an exploratory or descriptive study.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,28,1.0
1867,1867,"For \n\nexample, researchers can pre-register (1) the source of data, study design, methods, and \n\nstimuli/materials; (2) behaviors they plan to code from video-recorded observations or language \n\ntranscripts; (3) plans for calculating reliability, (4) approaches to data quality assurance; and (5) \n\ntentative plans for analysis, perhaps accompanied by a note that additional analyses will be \n\nconducted based on what researchers find (Kosie & Lew-Williams, 2022).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1868,1868,"Researchers who are \n\nunsure about certain components of their research plans can engage in sequential pre-registration \n\n(Nosek et al., 2018).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,28,1.0
1869,1869,Such steps increase transparency about pre-planned aspects of a study while \n\nmaintaining the flexibility necessary for description and discovery in rich datasets.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,0.8511153062277064
1870,1870,\n\nIncreasing Analytic Reproducibility \n\nDevelopmental research is rich in methodological and analytic breadth that continues to \n\nexpand.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.7583667556905075
1871,1871,"For example, developmental research uses neuroscience, physiology, and computational \n\nmodels; the great reliance on analytic code in such work amplifies concerns about computational \n\nreproducibility.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.7505765462466766
1872,1872,"Because developmental psychology as a field has a newer culture around \n\ncomputational methods, cultural transfer of good coding practices such as the use of version \n\ncontrol and code review may be less common than in other subfields (Poldrack et al., 2017).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,1.0
1873,1873,"\n\nThus, open science practices that seek to decrease errors and increase reproducibility are critical \n\nfor developmental research.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,1.0
1874,1874,"\n\nUnfortunately, errors in data analysis and reporting are common.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,0.8295982788800349
1875,1875,"An analysis of research \n\ntexts found that approximately half of published psychology articles contain at least one statistical \n\nreporting error (defined as a set of reported statistical values that are internally inconsistent with \n\none another), an estimate that is likely conservative (Nuijten et al., 2016).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1876,1876,"Furthermore, when \n\n \n\n \n\n7 \n\n\x0cteams of analysts download data from papers (which presupposes that the data are available), only \n\naround a third of findings can be fully reproduced without assistance from the authors (Chang & \n\nLi, 2017; Hardwicke et al., 2021).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,0.7081453121235617
1877,1877,"These findings suggest that when errors exist, they typically \n\ncannot be detected and corrected.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,0.7511941751329266
1878,1878,"\n\nTransparency \xe2\x80\x93 sharing both analytic code and the data on which it operates \xe2\x80\x93 is both a \n\nmotivator for better organization and documentation by the original authors and a step that allows \n\nothers to identify errors or verify results (Klein et al., 2018).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,2,0.6319981894390112
1879,1879,"The creation and availability of \n\ncomputational technical tools that assist with reproducing analyses have facilitated the sharing of \n\ncode and data together (Aust & Barth, 2018; Kluyver et al., 2016).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,1.0
1880,1880,"In some cases, requiring \n\nauthors to make data available as a condition of publication acceptance or the receipt of study \n\nfunding has also helped researchers incorporate time and resources costs as part of the production \n\nof research output.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1881,1881,"\n\nThe availability of code and data not only facilitates the exact reproduction of a finding, it \n\nalso allows analysts to check the robustness of the finding.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,0.8223560640521768
1882,1882,"Robustness in this case is a term used \n\nto describe how sensitive a finding is to specific analytic decisions (including, for example, \n\ncoding of the dependent variable, inclusion or exclusion of certain independent variables or \n\ncovariates, and related modeling decisions).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,0.6453232660471969
1883,1883,"A finding can be analytically reproducible but \n\nnevertheless of limited utility if it only emerges when certain control variables are entered into a \n\nregression model (Duncan, 2014).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1884,1884,"Increasingly, when their findings depend on a complex analytic \n\nmodel, researchers are encouraged to include robustness checks and perhaps even report a \n\n\xe2\x80\x9dmultiverse\xe2\x80\x9d analysis in which they conduct a large set of different analyses to examine \n\nsensitivity to certain modeling or analytic decisions more formally (Steegen et al., 2016).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,11,0.7909311521578536
1885,1885,\n\n \n\n \n\n8 \n\n\x0cAccelerating Discovery Through Reuse \n\nA third goal of open science is to maximize the value of research and enable new \n\ndiscoveries by leveraging prior research investments.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,14,1.0
1886,1886,A lack of transparency and sharing of \n\nresearch methods and raw data creates considerable inefficiencies in the scientific enterprise by \n\nbenefitting individual investigators while decreasing value for the broader scientific community.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1887,1887,"\n\nThe rich data and methods employed by developmental scientists may make reuse opportunities \n\neven more important in developmental science than in other fields (Gilmore & Qian, 2022).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,1.0
1888,1888,"As \n\none example, video recordings of children and/or their interactions with caregivers are a \n\ncornerstone of many developmental studies that capture behaviors in the whole child and \n\nsurrounding context.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1889,1889,"Their wide availability can foster video-based behavioral coding and \n\nscientific insights beyond the original motivations or primary research questions (Adolph, 2020).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1890,1890,"\n\nSimilarly, readily available and publicly accessible data from resources such as the National \n\nLongitudinal Survey of Youth, the child supplement of the Panel Study of Income Dynamics, the \n\nNICHD Study of Child Care and Youth Development and the National Longitudinal Study of \n\nAdolescent Health have also been fundamental to accelerating discovery about the roles of \n\nchildren\xe2\x80\x99s broader family and social environments in development.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.5513534478750627
1891,1891,"\n\nOpen science practices also allow researchers to aggregate data across children and \n\ndevelopmental contexts by combining available datasets to better understand mechanisms of \n\ndevelopmental change (Frank et al., 2021).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.5256762054845789
1892,1892,"Among its many possible contributions, aggregation \n\nallows researchers to build a sufficient sample to investigate developmental processes that affect \n\nnarrow populations (e.g., children with impaired vision or hearing).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1893,1893,"Policies that require \n\nresearchers to share materials, data, and code in findable, accessible, interoperable, and reusable \n\n(FAIR) repositories have been much more successful and effective thansharing \xe2\x80\x9con demand\xe2\x80\x9d or \n\n \n\n \n\n9 \n\n\x0c\xe2\x80\x9con request\xe2\x80\x9d (Wicherts et al., 2006).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,2,0.9188095757049234
1894,1894,"Such sharing maximizes the scientific value of a dataset, a \n\ngoal that is relevant for both research participants and funders (Brakewood & Poldrack, 2013).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,3,1.0
1895,1895,"\n\nFinally, repeating and building on a study may require recreating materials developed by \n\nanother investigator.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1896,1896,"Because developmental research can be sensitive to the nuances of particular \n\nstimuli, dissemination of materials can play an outsized role in guiding new experiments.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,1.0
1897,1897,"\n\nAlthough proprietary attitudes about stimuli are common \xe2\x80\x93 perhaps because of a desire for \n\nexclusive access to stimuli that were costly to create or to avoid questions about original results \n\n(e.g., Phillips et al., 2015) \xe2\x80\x93 sharing of stimulus materials can be done in ways that credit creators \n\nand substantially increase the impact of published work.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,2,0.6019656939736465
1898,1898,"For example, all materials shared on sites \n\nlike Databrary and OSF contain a Digital Object Identifier (DOI) that should be cited to credit the \n\nresearcher who has shared resources (Simon et al., 2015).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,3,0.9481110894374161
1899,1899,\n\nExpanding Reach and Building Global Capacity \n\nA final objective of open science practices is to expand the reach and inclusivity of \n\ndevelopmental studies to represent researchers and children from regions across the globe.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,14,0.2613980931457066
1900,1900,"\n\nVariety in contexts, perspectives, and backgrounds is critical to building a global representative \n\ndevelopmental science.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.6839333868893741
1901,1901,"However, most developmental samples are typically drawn from a narrow \n\nrange of cultures, populations, and languages, which stymies  efforts to draw generalizable \n\nconclusions about the nature of developmental variation and change (Kidd & Garcia, 2021; \n\nNielsen et al., 2017).",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.5500012652350473
1902,1902,Nurturing scientific studies from a broad range of scholars and contexts can \n\nensure the inclusion of different populations of children through their knowledge of and \n\nsensitivity toward their cultural community.,Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1903,1903,"Perhaps even more importantly, researchers from \n\ndifferent cultural communities contribute new perspectives and questions that may be important \n\nin their context but overlooked in others.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,-1,0.0
1904,1904,"Practices that expand the reach of developmental science \n\n \n\n \n\n10 \n\n\x0cinclude open access to scholarly products, open sharing of research materials (from protocols to \n\nraw data of all kinds), and democratization of research evaluation.",Gennetian et al. - 2022 - Open Science in developmental science.pdf,6,0.9640631191629752
